DATE,SYMBOL,DELIV_QTY,DELIV_PER
20260924,500460,47847,66.61
20260924,500463,16550,60.09
20260924,500464,1899,100.0
20260924,500467,554,93.9
20260924,500469,34293,40.0
20260924,500470,405262,49.5
20260924,500472,3072,57.92
20260924,500477,271201,62.58
20260924,500480,6180,62.2
20260924,500483,1613,42.13
20260924,500488,387,49.74
20260924,500490,871,58.34
20260924,500493,7284,37.01
20260924,500495,6540,37.6
20260924,500500,451301,94.42
20260924,500510,121074,75.3
20260924,500520,119983,67.75
20260924,500530,127,44.72
20260924,500540,3,100.0
20260924,500547,45310,48.54
20260924,500550,2954,53.5
20260924,500570,374411,58.09
20260924,500575,8845,52.25
20260924,500620,46582,62.7
20260924,500645,6416,50.43
20260924,500650,173,62.23
20260924,500655,3224,62.3
20260924,500660,1216,72.64
20260924,500670,31771,35.21
20260924,500672,2182,68.38
20260924,500674,2287,26.89
20260924,500680,276,38.98
20260924,500690,29690,62.82
20260924,500696,39018,69.47
20260924,500710,809,68.73
20260924,500730,137994,62.06
20260924,500770,50637,59.72
20260924,500777,68425,55.29
20260924,500780,2709,72.67
20260924,500790,15110,61.01
20260924,500800,12596,53.31
20260924,500820,6024,56.76
20260924,500825,2215,50.0
20260924,500830,2215,57.16
20260924,500840,9771,69.09
20260924,500850,19638,52.87
20260924,500870,111523,70.63
20260924,500875,267874,29.06
20260924,500877,32106,69.14
20260924,500878,2171,58.44
20260924,500890,269,82.52
20260924,500940,30625,60.52
20260924,501150,8845,77.96
20260924,501151,1,100.0
20260924,501242,947,91.06
20260924,501261,708510,100.0
20260924,501270,1,100.0
20260924,501295,10632,82.5
20260924,501301,24041,62.89
20260924,501314,62038,99.96
20260924,501343,11,9.91
20260924,501351,32,100.0
20260924,501370,504,99.21
20260924,501391,135,90.0
20260924,501421,13,25.49
20260924,501423,2627,66.44
20260924,501425,625,57.87
20260924,501430,25,100.0
20260924,501455,273016,41.41
20260924,501477,19,79.17
20260924,501700,62634,67.73
20260924,501831,1717,79.82
20260924,501833,9013,98.32
20260924,501848,2631,81.96
20260924,501945,73987,100.0
20260924,502015,5547,80.44
20260924,502090,680,88.89
20260924,502137,923,82.12
20260924,502157,3402,75.79
20260924,502168,2073,85.38
20260924,502175,2021,90.51
20260924,502180,1514,67.74
20260924,502219,14674,51.17
20260924,502250,81,100.0
20260924,502281,11334,100.0
20260924,502294,252,99.6
20260924,502330,24032,65.95
20260924,502355,997,64.49
20260924,502420,13055,75.77
20260924,502445,1397,99.86
20260924,502448,255826,100.0
20260924,502450,718,68.71
20260924,502587,1748,94.18
20260924,502820,804,99.63
20260924,502865,5083,86.15
20260924,502873,2069,88.12
20260924,502893,109,100.0
20260924,502901,727,78.42
20260924,502933,126,100.0
20260924,502937,31956,100.0
20260924,502958,1,14.29
20260924,502986,22767,28.32
20260924,503031,15182,66.54
20260924,503092,11,100.0
20260924,503100,15309,53.42
20260924,503101,683,56.63
20260924,503127,2,66.67
20260924,503162,21,100.0
20260924,503169,2170,46.47
20260924,503310,15087,53.17
20260924,503349,88,100.0
20260924,503624,126,99.21
20260924,503635,554,100.0
20260924,503639,31,100.0
20260924,503641,105580,74.05
20260924,503657,5766,73.73
20260924,503659,85,100.0
20260924,503663,657526,60.79
20260924,503675,7252,100.0
20260924,503681,1,100.0
20260924,503722,3039,84.98
20260924,503776,204,100.0
20260924,503804,630,100.0
20260924,503806,1200,56.63
20260924,503811,693,95.85
20260924,503816,1831,77.49
20260924,503960,2184,82.07
20260924,504000,618,95.81
20260924,504028,9842,100.0
20260924,504036,2120,59.8
20260924,504058,441,98.66
20260924,504067,37605,62.15
20260924,504076,36143,73.04
20260924,504084,208,94.55
20260924,504092,2015,51.52
20260924,504093,1111,97.71
20260924,504112,7469,63.27
20260924,504132,723,80.24
20260924,504176,7583,67.34
20260924,504180,3486,90.15
20260924,504212,2953,36.26
20260924,504220,332,95.13
20260924,504240,5368,100.0
20260924,504258,567,84.25
20260924,504273,10410,100.0
20260924,504286,222,99.55
20260924,504340,13543,100.0
20260924,504341,18657,47.08
20260924,504351,3795512,98.37
20260924,504356,147,97.35
20260924,504369,153,100.0
20260924,504378,32804,90.19
20260924,504380,82,95.35
20260924,504392,2916,100.0
20260924,504397,121,100.0
20260924,504605,363,83.45
20260924,504614,11679,57.92
20260924,504646,2406,100.0
20260924,504648,1197,84.53
20260924,504697,15,100.0
20260924,504731,1736,45.79
