DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,ATW,EVER_100_DELIV,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M,MOMENTUM_RAW,FOOTPRINT_RAW,STABILITY_RAW,HASMOMENTUMDATA,HASFOOTPRINTDATA,HASSTABILITYHISTORY20D,MOMENTUM_SCORE,FOOTPRINT_SCORE,STABILITY_SCORE,TRIGGER_COUNT_30D,AI_SCORE,COMBINED_SCORE,SIS,Whale_Density,Implied_Trades,AI_WIN_PROBABILITY,ATR14,STOP_LOSS,TAKE_PROFIT,CHANDELIER_EXIT,REC_POS_SIZE_INR
2026-09-08,SAGCEM,,NSE,151.76,69.79,2857033.76,6555.460750798722,,63.15999999999999,66.59272727272726,59.48363636363637,4445348.592,6135838.460909092,4987366.376515151,6972.348389683239,8189.392225146096,7164.208366560974,1.1732638464359946,0.572854196846936,0.9150293256958314,,,,0.7640449438202247,0.5168539325842697,0.6966292134831461,1,0.7460674157303371,0,0.6534022642337696,229.44988759246314,435.82501194166963,36.92194983390457,,,,,
2026-08-31,BIL,,NSE,1010.25,71.88,6203945.25,14547.781,,63.154,64.44136363636363,70.59803030303031,4111325.85,12589348.247727271,7302091.242424242,10830.168715443897,19941.427385128238,17512.396883462505,1.0181587176223903,0.8496121239838595,0.8307132996590499,,,,0.5,0.6910112359550562,0.6573033707865169,2,0.6134831460674157,0,0.6344182636415296,234.4924143229665,426.4530274410922,34.977705409179414,,,,,
2026-08-21,BIL,,NSE,1010.25,71.88,6203945.25,14547.781,,63.154,64.44136363636363,70.59803030303031,4111325.85,12589348.247727271,7302091.242424242,10830.168715443897,19941.427385128238,17512.396883462505,1.0181587176223903,0.8496121239838595,0.8307132996590499,,,,0.5,0.6910112359550562,0.6573033707865169,1,0.7134831460674158,0,0.6344182636415296,234.4924143229665,426.4530274410922,34.977705409179414,,,,,
2026-08-17,KNAGRI,,NSE,213.63,85.37,1504168.83,7664.243406113537,,63.488,71.78727272727271,70.83984848484849,1321186.634,2431022.230454545,2339866.404848485,6759.50198159594,10914.344365014142,10245.05827445476,1.2051126848225724,0.6428438935159637,0.7480917336725864,,,,0.8258426966292135,0.5786516853932584,0.5898876404494382,1,0.6943820224719102,0,0.6310293780922043,509.53345483921083,196.2579670682392,42.85900098129574,,,,,
2026-08-31,KNRCON,,NSE,120.03,42.37,75683836.23,11497.202683392768,,44.274,48.19545454545455,49.59666666666668,108471052.182,112051334.42772724,81126434.56545454,12768.496739120228,12324.521251749904,11538.049335204463,0.8542912830163315,0.9329121467668675,0.9964598303729674,,,,0.25842696629213485,0.7191011235955056,0.7303370786516854,1,0.7359550561797754,0,0.6203968399071453,15.19109397210423,6582.8043841761755,23.29239483090857,4.4448277981072035,111.14034440378559,137.80931119242882,,100000.0
2026-08-13,HINDPETRO,,NSE,350.4,55.89,604813176.0,34403.38572645527,,55.608,53.53545454545456,52.54924242424242,761313305.5400001,805364277.4000001,1146902363.323485,41226.137797999625,36510.502987734566,37578.62022459575,1.0635738484826642,0.5273449557182679,0.9155042287565887,,,,0.5955056179775281,0.4943820224719101,0.7078651685393258,1,0.7337078651685394,1,0.6186201720873257,5.688266574148721,17580.04810366426,55.8044523802329,7.985715593610491,334.428568812779,382.34286237444195,,100000.0
2026-08-25,SHUKRAPHAR,,NSE,55.76,41.67,35419699.92,11505.95697263782,,37.14,46.61954545454546,52.60893939393939,56583287.958,59490503.67636363,27715722.281212125,14829.291085784116,18087.965708377276,13078.912567573596,0.7920707104161928,1.277964166353703,0.8797334574408282,,,,0.24719101123595505,0.7865168539325843,0.6741573033707865,1,0.7078651685393258,0,0.6094847298001971,32.48462578346378,3078.37931292731,21.631750726335362,2.7132324774970167,50.333535045005966,66.61292990998807,,100000.0
2026-08-26,SETL,,NSE,402.8,53.4,126861054.4,24088.45281465216,,47.73,59.87181818181818,54.41378787878787,206253989.3,284189513.41136366,201398511.13166663,25002.198648370417,40238.74273311524,29595.84993341137,0.9813689155210774,0.6299006565995073,0.8139131962369563,,,,0.449438202247191,0.5617977528089888,0.6404494382022472,1,0.6853932584269663,0,0.5769168847537158,18.988059754493225,5266.4675218507555,25.980482949874283,19.989283970424108,362.8214320591518,482.75713588169646,,100000.0
2026-08-20,TIERRA,,BSE,43.68,93.68,873032.16,8733.719626168224,,77.72999999999999,70.01227272727272,78.06727272727274,152367.86000000002,2000102.1545454543,1096423.2257575758,4729.818748033748,20175.70060832133,13845.992668521783,1.1999906840254326,0.7962547121316012,0.6307759822828686,,,,0.7921348314606742,0.6573033707865169,0.4438202247191011,1,0.6112359550561797,1,0.571271744195448,1000.389221190686,99.96109302435079,63.9019332438682,,,,,
2026-08-20,NATFIT,,BSE,303.3,100.0,3642936.3,22975.585987261147,,100.0,87.69681818181819,87.77378787878787,15470226.7,10884941.365909092,4890411.540151515,78057.24681747296,55347.83863324893,34886.13130174956,1.1392922923424023,0.7449140568417549,0.6585879583073434,,,,0.7303370786516854,0.6179775280898876,0.47191011235955055,1,0.6179775280898876,1,0.5640784523652909,630.6886559411195,158.55683950867814,60.81723711937654,,,,,
2026-08-14,KTKBANK,,NSE,338.15,48.89,338761375.2,20169.82793497719,,54.41199999999999,55.30954545454545,54.32772727272727,390145867.24000007,410181961.32954544,425455563.4242424,22941.18921892001,25826.21938806049,24867.048006660578,0.8999088026371934,0.7962320964227341,0.8111066472214455,,,,0.29213483146067415,0.6404494382022472,0.6292134831460674,1,0.6707865168539326,0,0.5586170375175108,5.953992813693476,16795.451914219964,65.16919834246977,9.394657955309103,319.3606840893818,375.7286318212364,,100000.0
2026-08-27,SPICELOUNG,,BSE,36.03,100.0,1030530.06,8883.879310344828,,60.95400000000001,64.9718181818182,66.43303030303032,14022285.532,15210013.818636363,6254090.291818182,23172.158692938214,21889.358784858166,11644.223107715008,1.505275305730537,0.1647769718560308,0.7629430686928969,,,,0.9943820224719101,0.19662921348314608,0.6123595505617978,1,0.6865168539325843,0,0.5384397680050854,862.0689153254615,116.00000675380629,66.87013601912115,,,,,
2026-08-27,LAURUSLABS,,NSE,2026.2,50.87,1430748448.8,49836.48780852524,,57.84400000000001,56.072272727272725,53.275,2164182836.74,4378448600.681818,2762786001.909091,81276.5246420826,93149.8403026011,72377.71513838423,0.9548568747067104,0.5178643759637372,0.6885612196135127,,,,0.398876404494382,0.47752808988764045,0.5337078651685393,1,0.6078651685393258,1,0.4889767457907839,3.483245978727022,28708.853928411263,54.94758750719399,48.75001743861607,1928.699965122768,2221.2000697544645,,100000.0
2026-08-17,PFIZER,,NSE,4046.2,53.69,40551016.4,17569.466666666667,,49.714,56.17318181818182,56.07030303030303,41311165.7,121492740.83636364,125183629.36060604,17723.59020924867,23439.662283170168,24249.491216443406,0.9575478836093216,0.3239322634047305,0.7245292905260189,,,,0.42134831460674155,0.34269662921348315,0.5674157303370787,1,0.6168539325842697,0,0.46732248905725626,43.32682193057599,2308.0391208991355,20.49342902534639,88.90715680803571,3868.3856863839283,4401.828627232143,,100000.0
